ID	Gene Name	Species	BBID	BIOCARTA	COG_ONTOLOGY	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OMIM_DISEASE	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	UP_SEQ_FEATURE
ENSG00000090104	regulator of G-protein signaling 1(RGS1)	Homo sapiens				GO:0006955~immune response,GO:0007165~signal transduction,GO:0007186~G-protein coupled receptor signaling pathway,GO:0007193~adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway,GO:0008277~regulation of G-protein coupled receptor protein signaling pathway,GO:0009968~negative regulation of signal transduction,GO:0043547~positive regulation of GTPase activity,GO:0061737~leukotriene signaling pathway,	GO:0005829~cytosol,GO:0005886~plasma membrane,GO:0031234~extrinsic component of cytoplasmic side of plasma membrane,	GO:0001965~G-protein alpha-subunit binding,GO:0005096~GTPase activator activity,GO:0005516~calmodulin binding,	IPR016137:Regulator of G protein signalling superfamily,IPR024066:Regulator of G-protein signaling, domain 1,				SM00315:RGS,	3D-structure,Alternative splicing,Cell membrane,Complete proteome,Cytoplasm,GTPase activation,Membrane,Reference proteome,Signal transduction inhibitor,	chain:Regulator of G-protein signaling 1,domain:RGS,helix,modified residue,sequence conflict,splice variant,strand,turn,
ENSG00000143333	regulator of G-protein signaling 16(RGS16)	Homo sapiens				GO:0007186~G-protein coupled receptor signaling pathway,GO:0007601~visual perception,GO:0008277~regulation of G-protein coupled receptor protein signaling pathway,GO:0009968~negative regulation of signal transduction,GO:0043547~positive regulation of GTPase activity,	GO:0005737~cytoplasm,GO:0005886~plasma membrane,GO:0031224~intrinsic component of membrane,	GO:0005096~GTPase activator activity,GO:0005515~protein binding,GO:0005516~calmodulin binding,	IPR016137:Regulator of G protein signalling superfamily,IPR024066:Regulator of G-protein signaling, domain 1,				SM00315:RGS,	3D-structure,Complete proteome,GTPase activation,Lipoprotein,Membrane,Palmitate,Phosphoprotein,Polymorphism,Reference proteome,Signal transduction inhibitor,	chain:Regulator of G-protein signaling 16,domain:RGS,helix,lipid moiety-binding region:S-palmitoyl cysteine,modified residue,mutagenesis site,sequence conflict,sequence variant,turn,
ENSG00000133818	related RAS viral (r-ras) oncogene homolog 2(RRAS2)	Homo sapiens				GO:0001649~osteoblast differentiation,GO:0007264~small GTPase mediated signal transduction,GO:0007265~Ras protein signal transduction,GO:0030335~positive regulation of cell migration,GO:1901214~regulation of neuron death,	GO:0005622~intracellular,GO:0005783~endoplasmic reticulum,GO:0005886~plasma membrane,GO:0005925~focal adhesion,GO:0016020~membrane,GO:0070062~extracellular exosome,	GO:0003924~GTPase activity,GO:0005515~protein binding,GO:0005525~GTP binding,	IPR001806:Small GTPase superfamily,IPR005225:Small GTP-binding protein domain,IPR020849:Small GTPase superfamily, Ras type,IPR027417:P-loop containing nucleoside triphosphate hydrolase,	hsa04010:MAPK signaling pathway,hsa04014:Ras signaling pathway,hsa04024:cAMP signaling pathway,hsa04530:Tight junction,hsa04810:Regulation of actin cytoskeleton,hsa05166:HTLV-I infection,hsa05205:Proteoglycans in cancer,	Ovarian carcinoma~Ovarian carcinoma,			3D-structure,Acetylation,Alternative splicing,Cell membrane,Complete proteome,Disease mutation,GTP-binding,Lipoprotein,Membrane,Methylation,Nucleotide-binding,Palmitate,Phosphoprotein,Prenylation,Proteomics identification,Proto-oncogene,Reference proteome,	chain:Ras-related protein R-Ras2,helix,lipid moiety-binding region:S-farnesyl cysteine,modified residue,nucleotide phosphate-binding region:GTP,propeptide:Removed in mature form,sequence variant,short sequence motif:Effector region,strand,turn,
ENSG00000182175	repulsive guidance molecule family member a(RGMA)	Homo sapiens				GO:0001843~neural tube closure,GO:0010976~positive regulation of neuron projection development,GO:0030509~BMP signaling pathway,GO:0030510~regulation of BMP signaling pathway,GO:0045944~positive regulation of transcription from RNA polymerase II promoter,GO:0048671~negative regulation of collateral sprouting,GO:0048681~negative regulation of axon regeneration,	GO:0005783~endoplasmic reticulum,GO:0005886~plasma membrane,GO:0009986~cell surface,GO:0031225~anchored component of membrane,GO:0043005~neuron projection,GO:0070062~extracellular exosome,	GO:0001948~glycoprotein binding,GO:0005515~protein binding,GO:0015026~coreceptor activity,GO:1990459~transferrin receptor binding,	IPR009496:Repulsive guidance molecule, C-terminal,IPR010536:Repulsive guidance molecule, N-terminal,					3D-structure,Alternative splicing,Autocatalytic cleavage,Cell membrane,Complete proteome,Disulfide bond,Glycoprotein,GPI-anchor,Lipoprotein,Membrane,Polymorphism,Proteomics identification,Reference proteome,Signal,	chain:Repulsive guidance molecule A,glycosylation site:N-linked (GlcNAc...),lipid moiety-binding region:GPI-anchor amidated alanine,propeptide:Removed in mature form,sequence conflict,sequence variant,signal peptide,splice variant,
ENSG00000128253	ret finger protein like 2(RFPL2)	Homo sapiens						GO:0046872~metal ion binding,	IPR001870:B30.2/SPRY domain,IPR003877:SPla/RYanodine receptor SPRY,IPR003879:Butyrophylin-like,IPR006574:SPRY-associated,IPR013083:Zinc finger, RING/FYVE/PHD-type,IPR013320:Concanavalin A-like lectin/glucanase, subgroup,IPR022723:RDM domain, Ret finger protein-like,				SM00449:SPRY,SM00589:PRY,	Alternative splicing,Complete proteome,Metal-binding,Polymorphism,Reference proteome,Zinc,Zinc-finger,	chain:Ret finger protein-like 2,chain:Ret finger protein-like 3,domain:B30.2/SPRY,sequence variant,splice variant,zinc finger region:RING-type,zinc finger region:RING-type; degenerate,
ENSG00000185924	reticulon 4 receptor like 1(RTN4RL1)	Homo sapiens				GO:0006469~negative regulation of protein kinase activity,GO:0019221~cytokine-mediated signaling pathway,GO:0031103~axon regeneration,GO:0046426~negative regulation of JAK-STAT cascade,	GO:0005737~cytoplasm,GO:0009897~external side of plasma membrane,GO:0009986~cell surface,GO:0045121~membrane raft,GO:0046658~anchored component of plasma membrane,GO:0070062~extracellular exosome,	GO:0004860~protein kinase inhibitor activity,GO:0004872~receptor activity,GO:0005515~protein binding,	IPR000483:Cysteine-rich flanking region, C-terminal,IPR001611:Leucine-rich repeat,IPR003591:Leucine-rich repeat, typical subtype,				SM00082:LRRCT,SM00369:LRR_TYP,	Cell membrane,Complete proteome,Glycoprotein,GPI-anchor,Leucine-rich repeat,Lipoprotein,Membrane,Receptor,Reference proteome,Repeat,Signal,	chain:Reticulon-4 receptor-like 1,lipid moiety-binding region:GPI-anchor amidated serine,propeptide:Removed in mature form,repeat:LRR 1,repeat:LRR 2,repeat:LRR 3,repeat:LRR 4,repeat:LRR 5,repeat:LRR 6,repeat:LRR 7,repeat:LRR 8,sequence conflict,signal peptide,
ENSG00000186907	reticulon 4 receptor-like 2(RTN4RL2)	Homo sapiens				GO:0006469~negative regulation of protein kinase activity,GO:0019221~cytokine-mediated signaling pathway,GO:0031103~axon regeneration,GO:0046426~negative regulation of JAK-STAT cascade,	GO:0005737~cytoplasm,GO:0009897~external side of plasma membrane,GO:0009986~cell surface,GO:0045121~membrane raft,GO:0046658~anchored component of plasma membrane,GO:0070062~extracellular exosome,	GO:0004860~protein kinase inhibitor activity,GO:0004872~receptor activity,	IPR000483:Cysteine-rich flanking region, C-terminal,IPR001611:Leucine-rich repeat,IPR003591:Leucine-rich repeat, typical subtype,				SM00082:LRRCT,SM00369:LRR_TYP,	Alternative splicing,Cell membrane,Complete proteome,Glycoprotein,GPI-anchor,Leucine-rich repeat,Lipoprotein,Membrane,Proteomics identification,Receptor,Reference proteome,Repeat,Signal,	chain:Reticulon-4 receptor-like 2,glycosylation site:N-linked (GlcNAc...),lipid moiety-binding region:GPI-anchor amidated cysteine,propeptide:Removed in mature form,repeat:LRR 1,repeat:LRR 2,repeat:LRR 3,repeat:LRR 4,repeat:LRR 5,repeat:LRR 6,repeat:LRR 7,repeat:LRR 8,sequence conflict,signal peptide,
ENSG00000102104	retinoschisin 1(RS1)	Homo sapiens				GO:0007155~cell adhesion,GO:0007275~multicellular organism development,GO:0007601~visual perception,GO:0010842~retina layer formation,GO:0016062~adaptation of rhodopsin mediated signaling,	GO:0005615~extracellular space,GO:0019897~extrinsic component of plasma membrane,	GO:0001786~phosphatidylserine binding,GO:0005546~phosphatidylinositol-4,5-bisphosphate binding,GO:0005547~phosphatidylinositol-3,4,5-trisphosphate binding,GO:0010314~phosphatidylinositol-5-phosphate binding,GO:0032266~phosphatidylinositol-3-phosphate binding,GO:0043325~phosphatidylinositol-3,4-bisphosphate binding,GO:0070273~phosphatidylinositol-4-phosphate binding,GO:0080025~phosphatidylinositol-3,5-bisphosphate binding,	IPR000421:Coagulation factor 5/8 C-terminal type domain,IPR008979:Galactose-binding domain-like,		312700~Retinoschisis,		SM00231:FA58C,	3D-structure,Cell adhesion,Complete proteome,Disease mutation,Disulfide bond,Polymorphism,Reference proteome,Secreted,Sensory transduction,Signal,Vision,	chain:Retinoschisin,disulfide bond,domain:F5/8 type C,sequence variant,signal peptide,
ENSG00000158106	rhophilin Rho GTPase binding protein 1(RHPN1)	Homo sapiens				GO:0007165~signal transduction,	GO:0005829~cytosol,	GO:0005515~protein binding,	IPR001478:PDZ domain,IPR004328:BRO1 domain,IPR011072:HR1 rho-binding repeat,				SM00228:PDZ,SM00742:Hr1,SM01041:SM01041,	Alternative splicing,Complete proteome,Phosphoprotein,Reference proteome,	chain:Rhophilin-1,domain:BRO1,domain:PDZ,repeat:REM,splice variant,
ENSG00000135119	ring finger protein, transmembrane 2(RNFT2)	Homo sapiens					GO:0016021~integral component of membrane,	GO:0008270~zinc ion binding,	IPR001841:Zinc finger, RING-type,IPR013083:Zinc finger, RING/FYVE/PHD-type,IPR017907:Zinc finger, RING-type, conserved site,				SM00184:RING,	Alternative splicing,Complete proteome,Membrane,Metal-binding,Proteomics identification,Reference proteome,Transmembrane,Transmembrane helix,Zinc,Zinc-finger,	chain:Ring finger and transmembrane domain- containing protein 2,compositionally biased region:His-rich,splice variant,topological domain:Cytoplasmic,topological domain:Extracellular,transmembrane region,zinc finger region:RING-type,
ENSG00000169855	roundabout guidance receptor 1(ROBO1)	Homo sapiens				GO:0002042~cell migration involved in sprouting angiogenesis,GO:0006919~activation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0007155~cell adhesion,GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules,GO:0007399~nervous system development,GO:0007411~axon guidance,GO:0007507~heart development,GO:0016199~axon midline choice point recognition,GO:0021836~chemorepulsion involved in postnatal olfactory bulb interneuron migration,GO:0030336~negative regulation of cell migration,GO:0033600~negative regulation of mammary gland epithelial cell proliferation,GO:0035025~positive regulation of Rho protein signal transduction,GO:0035385~Roundabout signaling pathway,GO:0050772~positive regulation of axonogenesis,GO:0050925~negative regulation of negative chemotaxis,GO:0070100~negative regulation of chemokine-mediated signaling pathway,	GO:0005737~cytoplasm,GO:0005886~plasma membrane,GO:0005887~integral component of plasma membrane,GO:0009986~cell surface,GO:0030424~axon,	GO:0005515~protein binding,GO:0008046~axon guidance receptor activity,GO:0030275~LRR domain binding,GO:0042802~identical protein binding,	IPR003598:Immunoglobulin subtype 2,IPR003599:Immunoglobulin subtype,IPR003961:Fibronectin, type III,IPR007110:Immunoglobulin-like domain,IPR013098:Immunoglobulin I-set,IPR013106:Immunoglobulin V-set,IPR013783:Immunoglobulin-like fold,	hsa04360:Axon guidance,			SM00060:FN3,SM00406:IGv,SM00408:IGc2,SM00409:IG,	3D-structure,Alternative splicing,Cell membrane,Cell projection,Chemotaxis,Complete proteome,Developmental protein,Differentiation,Disulfide bond,Glycoprotein,Immunoglobulin domain,Membrane,Neurogenesis,Phosphoprotein,Polymorphism,Proteomics identification,Receptor,Reference proteome,Repeat,Signal,Transmembrane,Transmembrane helix,Ubl conjugation,	chain:Roundabout homolog 1,disulfide bond,domain:Fibronectin type-III 1,domain:Fibronectin type-III 2,domain:Fibronectin type-III 3,domain:Ig-like C2-type 1,domain:Ig-like C2-type 2,domain:Ig-like C2-type 3,domain:Ig-like C2-type 4,domain:Ig-like C2-type 5,glycosylation site:N-linked (GlcNAc...),helix,modified residue,sequence conflict,sequence variant,signal peptide,splice variant,strand,topological domain:Cytoplasmic,topological domain:Extracellular,transmembrane region,turn,
ENSG00000108823	sarcoglycan alpha(SGCA)	Homo sapiens				GO:0006936~muscle contraction,GO:0007517~muscle organ development,GO:0061024~membrane organization,	GO:0005737~cytoplasm,GO:0005856~cytoskeleton,GO:0005911~cell-cell junction,GO:0016010~dystrophin-associated glycoprotein complex,GO:0016012~sarcoglycan complex,GO:0016021~integral component of membrane,GO:0042383~sarcolemma,GO:0045121~membrane raft,	GO:0005509~calcium ion binding,GO:0005515~protein binding,	IPR006644:Dystroglycan-type cadherin-like,IPR008908:Sarcoglycan alphaepsilon,IPR013783:Immunoglobulin-like fold,IPR015919:Cadherin-like,	hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,hsa05416:Viral myocarditis,	608099~Muscular dystrophy, limb-girdle, type 2D,		SM00736:CADG,	Alternative splicing,Cell membrane,Complete proteome,Cytoplasm,Cytoskeleton,Disease mutation,Glycoprotein,Limb-girdle muscular dystrophy,Membrane,Phosphoprotein,Proteomics identification,Reference proteome,Signal,Transmembrane,Transmembrane helix,	chain:Alpha-sarcoglycan,glycosylation site:N-linked (GlcNAc...),sequence variant,signal peptide,splice variant,topological domain:Cytoplasmic,topological domain:Extracellular,transmembrane region,
ENSG00000179954	scavenger receptor cysteine rich family member with 5 domains(SSC5D)	Homo sapiens				GO:0006898~receptor-mediated endocytosis,GO:0007275~multicellular organism development,GO:0042494~detection of bacterial lipoprotein,GO:0045087~innate immune response,GO:0050829~defense response to Gram-negative bacterium,GO:0050830~defense response to Gram-positive bacterium,GO:2000483~negative regulation of interleukin-8 secretion,	GO:0005615~extracellular space,GO:0005622~intracellular,GO:0005737~cytoplasm,GO:0016020~membrane,GO:0031012~extracellular matrix,	GO:0001968~fibronectin binding,GO:0005044~scavenger receptor activity,GO:0005515~protein binding,GO:0043236~laminin binding,GO:0050840~extracellular matrix binding,	IPR001190:Speract/scavenger receptor,IPR017448:Speract/scavenger receptor-related,				SM00202:SR,	Alternative splicing,Complete proteome,Cytoplasm,Developmental protein,Disulfide bond,Glycoprotein,Immunity,Innate immunity,Proteomics identification,Receptor,Reference proteome,Repeat,Secreted,Signal,
ENSG00000198794	secretory carrier membrane protein 5(SCAMP5)	Homo sapiens				GO:0006887~exocytosis,GO:0015031~protein transport,GO:0034976~response to endoplasmic reticulum stress,GO:0045806~negative regulation of endocytosis,GO:0045956~positive regulation of calcium ion-dependent exocytosis,GO:0050715~positive regulation of cytokine secretion,	GO:0000139~Golgi membrane,GO:0005886~plasma membrane,GO:0016021~integral component of membrane,GO:0030054~cell junction,GO:0030672~synaptic vesicle membrane,GO:0031201~SNARE complex,GO:0032588~trans-Golgi network membrane,GO:0055038~recycling endosome membrane,	GO:0005515~protein binding,	IPR007273:SCAMP,					Alternative splicing,Cell junction,Cell membrane,Complete proteome,Cytoplasmic vesicle,Endosome,Exocytosis,Golgi apparatus,Membrane,Protein transport,Proteomics identification,Reference proteome,Synapse,Transmembrane,Transmembrane helix,Transport,	chain:Secretory carrier-associated membrane protein 5,splice variant,topological domain:Cytoplasmic,topological domain:Extracellular,transmembrane region,
ENSG00000010319	semaphorin 3G(SEMA3G)	Homo sapiens				GO:0001755~neural crest cell migration,GO:0030335~positive regulation of cell migration,GO:0048843~negative regulation of axon extension involved in axon guidance,GO:0050919~negative chemotaxis,GO:0071526~semaphorin-plexin signaling pathway,	GO:0005615~extracellular space,GO:0070062~extracellular exosome,	GO:0030215~semaphorin receptor binding,GO:0038191~neuropilin binding,GO:0045499~chemorepellent activity,	IPR001627:Semaphorin/CD100 antigen,IPR007110:Immunoglobulin-like domain,IPR013151:Immunoglobulin,IPR013783:Immunoglobulin-like fold,IPR015943:WD40/YVTN repeat-like-containing domain,IPR016201:Plexin-like fold,IPR027231:Semaphorin,	hsa04360:Axon guidance,			SM00423:PSI,SM00630:Sema,	Complete proteome,Disulfide bond,Glycoprotein,Immunoglobulin domain,Polymorphism,Proteomics identification,Reference proteome,Secreted,Signal,	chain:Semaphorin-3G,disulfide bond,domain:Ig-like C2-type,domain:Sema,glycosylation site:N-linked (GlcNAc...),modified residue,sequence variant,signal peptide,
